method,budget_type,budget,frac,k_features,n_features,classifier,calibrate,seed,accuracy,auroc,brier,ece,aurc,auroc_gap,ece_gap,net_benefit,net_benefit_gap,conformal_efficiency,conformal_coverage,conformal_coverage_gap,selective_ece,dataset,rep,runtime_s,calib_sha256
l1_logistic,k,k:2,,2,19993,gb,none,2540592232,0.5294117647058824,0.5406071019473081,0.3227340429910993,0.2762865227232929,0.4213232429098408,,,0.2502183704316135,,1.732620320855615,0.9037433155080212,,0.3133493350331386,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,2540592232,0.5882352941176471,0.6240549828178694,0.2953531108736683,0.2353486974323391,0.3721569604384375,,,0.268502583732214,,1.6898395721925137,0.9037433155080212,,0.2665630502200861,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,2540592232,0.6737967914438503,0.7057273768613974,0.2606044531885645,0.211000835170127,0.265900328496584,,,0.3265711925634486,,1.6203208556149733,0.9037433155080212,,0.2230172250848236,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,2540592232,0.6631016042780749,0.7326460481099657,0.2610569549207416,0.2446881775740169,0.235214239411928,,,0.3120881307214893,,1.5294117647058822,0.9037433155080212,,0.2524639822196661,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,2540592232,0.6844919786096256,0.7502863688430698,0.243503748183005,0.227231085542364,0.2179671301301297,,,0.3274458189355601,,1.5133689839572193,0.9037433155080212,,0.2240542806544258,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,2540592232,0.6684491978609626,0.7520045819014891,0.2352734044554372,0.2012576630043858,0.2002666761434546,,,0.3400953764915772,,1.5294117647058822,0.9037433155080212,,0.1989172807948228,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,2540592232,0.6898395721925134,0.7481099656357388,0.2321568864505741,0.1770826341597904,0.2048412877331081,,,0.3459152871953063,,1.5240641711229947,0.9037433155080212,,0.1937699079853724,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,2540592232,0.6844919786096256,0.7382588774341351,0.2365439837389871,0.1978014692137643,0.2181065493859647,,,0.3492703508243063,,1.5240641711229947,0.9037433155080212,,0.200495441498887,smk_can_187,19,58.29,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,2770295465,0.6417112299465241,0.7375715922107675,0.2593376125913033,0.2454513284349413,0.1860554580321666,,,0.3283830245066162,,1.4919786096256684,0.9037433155080212,,0.2349137740527834,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,2770295465,0.5347593582887701,0.5774341351660939,0.2764185369159471,0.1903823006674687,0.4018411972981784,,,0.2783580750690789,,1.7272727272727273,0.9037433155080212,,0.1829549784980136,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:2,,2,19993,gb,none,2770295465,0.6256684491978609,0.6570446735395188,0.2579834199752485,0.1761882219810138,0.3297517987569494,,,0.3266369874652598,,1.7165775401069518,0.9037433155080212,,0.1816213438802834,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,2770295465,0.6363636363636364,0.7287514318442153,0.2457923118756298,0.200237053568883,0.2272012057723683,,,0.3242454170856498,,1.5454545454545454,0.9037433155080212,,0.2134743675595928,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,2770295465,0.7005347593582888,0.770332187857961,0.2259670579262404,0.1763222908423204,0.1810829269428487,,,0.340830201390438,,1.518716577540107,0.9037433155080212,,0.1890938451216323,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,2770295465,0.7272727272727273,0.7856815578465064,0.215848037656211,0.1801770725766324,0.1600379758656274,,,0.3583164912132656,,1.4759358288770053,0.9037433155080212,,0.1917423206029672,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,2770295465,0.7112299465240641,0.7864833906071019,0.2132703712251941,0.1794239291480172,0.16446952740501,,,0.3574119846674518,,1.4598930481283423,0.9037433155080212,,0.1740496633939125,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,2770295465,0.7379679144385026,0.7802978235967927,0.2069534060292224,0.1533221905977815,0.1755798715685236,,,0.3700293550152029,,1.4438502673796791,0.9037433155080212,,0.1748871493727875,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,2770295465,0.7272727272727273,0.8060710194730814,0.1972989118798317,0.1541954010492618,0.1524239749957621,,,0.3700384365953701,,1.3636363636363635,0.9037433155080212,,0.143746925832581,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,2770295465,0.6951871657754011,0.786254295532646,0.2123438788831015,0.164217853678114,0.1677375551406481,,,0.3593765546912286,,1.4705882352941178,0.9037433155080212,,0.1693850146500023,smk_can_187,20,56.813,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,1665575930,0.7219251336898396,0.7805269186712486,0.2157371268034372,0.1747221529265298,0.1704586913754901,,,0.363167284189595,,1.4331550802139037,0.9037433155080212,,0.1875271256061789,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,1665575930,0.5080213903743316,0.5171248568155785,0.2996397030154653,0.2292850312876742,0.4537021799503535,,,0.2668180728009128,,1.786096256684492,0.9037433155080212,,0.2544244042639282,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:2,,2,19993,gb,none,1665575930,0.5721925133689839,0.6056128293241695,0.2748350649856113,0.1737012514757121,0.3741581756330939,,,0.2801263885881437,,1.700534759358289,0.9037433155080212,,0.1924919189273905,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,1665575930,0.6203208556149733,0.6336769759450173,0.2903319086313607,0.232231426453013,0.3402290501777484,,,0.2916509989609125,,1.7433155080213905,0.9037433155080212,,0.2696958131334132,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,1665575930,0.6417112299465241,0.6856815578465063,0.2787342012424415,0.2351860181809938,0.2944412874838683,,,0.3082185818570587,,1.6737967914438503,0.9037433155080212,,0.25842408958203,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,1665575930,0.6684491978609626,0.7416953035509737,0.2449161545248888,0.2177581059025282,0.2223156938439344,,,0.3307895920658067,,1.5508021390374331,0.9037433155080212,,0.2235498093549016,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,1665575930,0.7379679144385026,0.7928980526918671,0.1984468930391176,0.1435222841450126,0.1544877694305197,,,0.3871282759165544,,1.4438502673796791,0.9037433155080212,,0.152709243086242,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,1665575930,0.7165775401069518,0.7916380297823598,0.2050782760824613,0.1679672940341087,0.1659980146762637,,,0.3723887937157194,,1.46524064171123,0.9037433155080212,,0.1797427644409386,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,1665575930,0.7433155080213903,0.7903780068728522,0.2078248867812644,0.1739217293323667,0.1557087635147597,,,0.3758740784171004,,1.502673796791444,0.9037433155080212,,0.1701189860886839,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,1665575930,0.7219251336898396,0.7951890034364261,0.2063337859613041,0.1704987315151659,0.1550069205348891,,,0.3728026484854069,,1.4224598930481285,0.9037433155080212,,0.1652124458877732,smk_can_187,21,61.817,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,2193578081,0.679144385026738,0.7470790378006873,0.2345886640657586,0.2012635047958488,0.21374715085359,,,0.3524506103335684,,1.5454545454545454,0.9037433155080212,,0.1982081274503717,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,2193578081,0.5240641711229946,0.5484536082474226,0.2746586012968224,0.1843939429148589,0.3958400604615317,,,0.2915448590696429,,1.7379679144385027,0.9037433155080212,,0.2118653470465054,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:2,,2,19993,gb,none,2193578081,0.5080213903743316,0.5471363115693013,0.2984576300327399,0.23499566767319,0.4329374052445104,,,0.2964090025702192,,1.700534759358289,0.9037433155080212,,0.2664163834573138,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,2193578081,0.5828877005347594,0.6132875143184421,0.3007327032178278,0.2573608261729032,0.3443741119045214,,,0.2960747224830307,,1.6684491978609626,0.9037433155080212,,0.2873158839097076,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,2193578081,0.6577540106951871,0.6979381443298969,0.2763526687751166,0.2548683402136029,0.2511999147111797,,,0.3258643681436202,,1.5508021390374331,0.9037433155080212,,0.2752308886098262,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,2193578081,0.6310160427807486,0.7293241695303551,0.2609353587780524,0.2412920603467324,0.2105041879880949,,,0.319810710535521,,1.5614973262032086,0.9037433155080212,,0.2189545396742206,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,2193578081,0.6684491978609626,0.7374570446735396,0.2483533066847136,0.2273582164397586,0.1980647023470216,,,0.3357143282116007,,1.5080213903743316,0.9037433155080212,,0.2153388931638177,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,2193578081,0.7005347593582888,0.7554410080183276,0.2281620670951599,0.1861237571937956,0.1910525537021891,,,0.3564785877959213,,1.5080213903743316,0.9037433155080212,,0.1910724287572264,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,2193578081,0.7165775401069518,0.7731958762886598,0.2098375809242758,0.1614995366085241,0.1815248192340478,,,0.3709367773721138,,1.4919786096256684,0.9037433155080212,,0.1587950102960248,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,2193578081,0.7005347593582888,0.7663230240549829,0.2224562455370684,0.1891958481281698,0.1794287657397949,,,0.359213634409709,,1.502673796791444,0.9037433155080212,,0.1795094699184378,smk_can_187,22,54.874,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,3581993711,0.6310160427807486,0.722680412371134,0.2728773959753447,0.2618481300792186,0.2096343970892331,,,0.3091137819895118,,1.5240641711229947,0.9037433155080212,,0.2539583598104801,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,3581993711,0.5721925133689839,0.609163802978236,0.2700942311823083,0.1678696837555983,0.3553995358238728,,,0.2916808465716232,,1.711229946524064,0.9037433155080212,,0.1941881060435398,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:2,,2,19993,gb,none,3581993711,0.5989304812834224,0.6051546391752578,0.2802249319447639,0.2487467804320626,0.3608403433523429,,,0.2902061830395699,,1.679144385026738,0.9037433155080212,,0.2351863728715161,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,3581993711,0.5828877005347594,0.6556701030927835,0.2948465250057302,0.2657398437624114,0.3126872501782792,,,0.293561350066109,,1.6524064171122994,0.9037433155080212,,0.275762961613204,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,3581993711,0.6684491978609626,0.7033218785796105,0.2722609386870843,0.2455411255948471,0.255462163505553,,,0.322702869823631,,1.588235294117647,0.9037433155080212,,0.2654163920871292,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,3581993711,0.6898395721925134,0.7584192439862543,0.2363104654775119,0.2116332196851922,0.1897802442743096,,,0.3489840876482245,,1.497326203208556,0.9037433155080212,,0.2165583395606459,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,3581993711,0.6631016042780749,0.7576174112256586,0.2409762554556201,0.229360089695144,0.1867228980916889,,,0.3280423687331831,,1.4866310160427807,0.9037433155080212,,0.2117849511163476,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,3581993711,0.6684491978609626,0.7435280641466209,0.250123644055701,0.2132027477105924,0.2056681999505438,,,0.3222534375096495,,1.497326203208556,0.9037433155080212,,0.2320644785503632,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,3581993711,0.6631016042780749,0.7497136311569301,0.2382136005313526,0.2061254835901859,0.1908761690799317,,,0.3348093832253679,,1.4705882352941178,0.9037433155080212,,0.2282438441209302,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,3581993711,0.6631016042780749,0.7532646048109966,0.2421999959268557,0.2032279040831557,0.1906599393445437,,,0.327635831912108,,1.4919786096256684,0.9037433155080212,,0.2180098587313265,smk_can_187,23,45.414,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,3873773844,0.6844919786096256,0.7284077892325316,0.2396196523869833,0.1868130078711421,0.2246443410943086,,,0.3454541921827943,,1.6203208556149733,0.9037433155080212,,0.2014208169981121,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,3873773844,0.5561497326203209,0.5796105383734249,0.2662143222254858,0.1385123132861066,0.3983885550279468,,,0.2921757608073745,,1.7700534759358288,0.9090909090909092,,0.1558518699094275,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:2,,2,19993,gb,none,3873773844,0.5454545454545454,0.5856815578465063,0.2860084641624847,0.2063633697728702,0.3823778925103167,,,0.2878242033770821,,1.6631016042780749,0.9037433155080212,,0.2234061802933864,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,3873773844,0.6149732620320856,0.6532646048109966,0.2805549544906554,0.2296531058371736,0.309789448392028,,,0.2958989453457644,,1.609625668449198,0.9037433155080212,,0.2476847991277819,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,3873773844,0.679144385026738,0.747651775486827,0.2428676377648762,0.2114570758119383,0.2121158871093946,,,0.3352755706782299,,1.5294117647058822,0.9037433155080212,,0.2262177342768536,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,3873773844,0.6524064171122995,0.7374570446735396,0.2563768184573238,0.2215971323737367,0.2069438523310431,,,0.3165728528624391,,1.5133689839572193,0.9037433155080212,,0.2445864448355342,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,3873773844,0.7112299465240641,0.7914089347079037,0.208231599763862,0.1679069471259085,0.1625132004028547,,,0.3649649250670977,,1.4491978609625669,0.9037433155080212,,0.1640678485986783,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,3873773844,0.6951871657754011,0.7894616265750286,0.2117976883726986,0.181955656165322,0.1571773647620793,,,0.3648338216884245,,1.4438502673796791,0.9037433155080212,,0.1758878490294629,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,3873773844,0.7005347593582888,0.758991981672394,0.2305831698608463,0.1984910148010614,0.1856879107618503,,,0.3578701355228306,,1.4919786096256684,0.9037433155080212,,0.2016332230735855,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,3873773844,0.6844919786096256,0.7462772050400917,0.2359563426951359,0.2071781410417896,0.2004462456237604,,,0.3549317217381072,,1.5133689839572193,0.9037433155080212,,0.195403320257559,smk_can_187,24,44.833,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,647336005,0.6684491978609626,0.7367697594501719,0.2441829647363802,0.2035925583249732,0.2100580267360441,,,0.3340402232042495,,1.518716577540107,0.9037433155080212,,0.1986583002674791,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,647336005,0.4973262032085561,0.5440435280641466,0.2802741966096906,0.1899234567928984,0.4344126099275951,,,0.2811625669512416,,1.7647058823529411,0.9037433155080212,,0.2122531586962201,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:2,,2,19993,gb,none,647336005,0.6096256684491979,0.5951317296678121,0.2857203513381196,0.2517683918020403,0.368266752255453,,,0.2846362908956167,,1.732620320855615,0.9037433155080212,,0.2529604869446636,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,647336005,0.5561497326203209,0.6081901489117983,0.3054198848333074,0.2520870721402241,0.3667948178057406,,,0.2722288277611202,,1.7165775401069518,0.9037433155080212,,0.265610712612696,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,647336005,0.6203208556149733,0.6814432989690722,0.2838874695520997,0.2545678347595186,0.282772386771203,,,0.2942609292664477,,1.641711229946524,0.9037433155080212,,0.2663032727075008,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,647336005,0.6363636363636364,0.7290950744558993,0.2649257917233073,0.2365397684768111,0.2166530690707236,,,0.3168836108119639,,1.5133689839572193,0.9037433155080212,,0.2425438786710421,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,647336005,0.7058823529411765,0.7684994272623139,0.2307185252127084,0.1789892437918435,0.1728617521231276,,,0.3410277598585985,,1.5561497326203209,0.9037433155080212,,0.1936427947814673,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,647336005,0.6898395721925134,0.7642611683848797,0.2296168866469408,0.1968579435376293,0.1781268552607889,,,0.3473900098446223,,1.4705882352941178,0.9037433155080212,,0.1959854732065025,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,647336005,0.6898395721925134,0.7555555555555555,0.2435700842743534,0.2080553882814483,0.1903250494630834,,,0.3355692222536637,,1.497326203208556,0.9037433155080212,,0.2192707727493067,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,647336005,0.679144385026738,0.7550973654066437,0.2462106788464343,0.2180259136278384,0.1834888403998242,,,0.329305771870194,,1.502673796791444,0.9037433155080212,,0.2413361440370289,smk_can_187,25,37.311,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,3829930955,0.6417112299465241,0.7329896907216494,0.2588123219499355,0.2254506290716263,0.1921131913465358,,,0.3244147553340902,,1.5454545454545454,0.9037433155080212,,0.23138806579362,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,3829930955,0.5133689839572193,0.524971363115693,0.2932729272638899,0.2199759460442642,0.4467489113987994,,,0.2777927300634347,,1.7754010695187166,0.9037433155080212,,0.237723237271707,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:2,,2,19993,gb,none,3829930955,0.5614973262032086,0.5839633447880871,0.3051647290708872,0.2299730119800911,0.3934757426670455,,,0.2662953162677606,,1.7807486631016043,0.9037433155080212,,0.2666440900242012,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:4,,4,19993,gb,none,3829930955,0.6096256684491979,0.6852233676975945,0.2660678709408138,0.2590741269867685,0.2751449627027285,,,0.3062183201735526,,1.679144385026738,0.9037433155080212,,0.2437979677614469,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:8,,8,19993,gb,none,3829930955,0.7165775401069518,0.7618556701030927,0.2380011493314968,0.2012598677947186,0.1799761446266074,,,0.3380710714586598,,1.5454545454545454,0.9037433155080212,,0.2327012025807073,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:16,,16,19993,gb,none,3829930955,0.7165775401069518,0.7835051546391752,0.2153562555726673,0.1900465029793894,0.1723796270551013,,,0.3642063043964817,,1.4545454545454546,0.9037433155080212,,0.2000991004337587,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:32,,32,19993,gb,none,3829930955,0.7272727272727273,0.7593356242840779,0.2294077070490468,0.2009355299593987,0.2068465797482716,,,0.3519106501653813,,1.5508021390374331,0.9037433155080212,,0.2137216340289021,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:64,,64,19993,gb,none,3829930955,0.7219251336898396,0.788888888888889,0.2093214354261598,0.1581110270897304,0.1562133642551196,,,0.3606289217035194,,1.4598930481283423,0.9037433155080212,,0.1689858871042974,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:128,,128,19993,gb,none,3829930955,0.7005347593582888,0.7778923253150057,0.2158129852497523,0.1709813445793084,0.1674003276449684,,,0.3660512834522029,,1.4491978609625669,0.9037433155080212,,0.1869297287707474,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:256,,256,19993,gb,none,3829930955,0.6898395721925134,0.7765177548682703,0.221210425740945,0.2146831418965844,0.1725125557721257,,,0.3537117231000685,,1.4385026737967914,0.9037433155080212,,0.2010112463511416,smk_can_187,26,36.988,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,frac,frac:1,1.0,19993,19993,gb,none,122398586,0.679144385026738,0.743184421534937,0.2441580785048376,0.2268628124300322,0.1997944908412846,,,0.3386152220514179,,1.4866310160427807,0.9037433155080212,,0.2295877317407261,smk_can_187,27,35.537,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
l1_logistic,k,k:1,,1,19993,gb,none,122398586,0.5294117647058824,0.6080756013745704,0.2601081517739381,0.1801294800961786,0.345460135229259,,,0.2922618125071128,,1.7058823529411764,0.9090909090909092,,0.1961541113133093,smk_can_187,27,35.537,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
