# STATUS: validated  (REPS=30)
# calibration_sha256: c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
# calib_sha256: c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
bcw,l1_logistic,gb,none,frac:0.25,frac,0.25,net_benefit,0.31220677270002534,0.31141704990930513,0.312944946023615,30,-0.010301117868422463,-4.6808763049473,-0.011090868859716952,-0.009511818358022688,1.862645149230957e-09,7.450580596923828e-09,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.33,frac,0.33,net_benefit,0.3182019598922611,0.3172056225256002,0.31910820852963934,30,-0.004305930676186762,-1.607687333463831,-0.005254285999651571,-0.0033990607872973334,1.862645149230957e-09,7.450580596923828e-09,True,True,False,3,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.5,frac,0.5,net_benefit,0.3211001680866346,0.3204747219530807,0.32168822478441983,30,-0.0014077224818132414,-0.6492563636857329,-0.0021806490354212404,-0.0006622375875281174,0.001340603455901146,0.002681206911802292,True,True,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.75,frac,0.75,net_benefit,0.3230990812746816,0.32239683859128254,0.32379942748900387,30,0.0005911907062337574,0.27154272876458896,-0.00015780324316034183,0.0013610661736721684,0.10039735585451126,0.10039735585451126,False,False,False,7,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:1,frac,1.0,net_benefit,0.32250789056844786,0.32194589422266,0.3230840206845157,30,,,,,,,False,False,False,9,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:1,k,,net_benefit,0.27979013935652824,0.2770532225631977,0.2824409802047821,30,-0.04271775121191961,-5.867751319322755,-0.04525204490088833,-0.04016009336078078,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:2,k,,net_benefit,0.31220677270002534,0.31141704990930513,0.312944946023615,30,-0.010301117868422463,-4.6808763049473,-0.011090868859716952,-0.009511818358022688,1.862645149230957e-09,7.450580596923828e-09,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:4,k,,net_benefit,0.3211001680866346,0.3204747219530807,0.32168822478441983,30,-0.0014077224818132414,-0.6492563636857329,-0.0021806490354212404,-0.0006622375875281174,0.001340603455901146,0.002681206911802292,True,True,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:8,k,,net_benefit,0.3222858190363205,0.32176212778872737,0.3228114811516862,30,-0.00022207153212736955,-0.17598756982305824,-0.0006806638112482936,0.00019328636827034923,0.6408254038542509,0.6408254038542509,False,False,False,8,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.25,frac,0.25,conformal_efficiency,0.9307582260371962,0.9291845493562233,0.9324272770624703,30,0.014735336194563664,2.6494180351853323,0.01282784930853597,0.016738197424892718,1.714847401033251e-06,6.859389604133004e-06,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
