# STATUS: validated  (REPS=30)
# calibration_sha256: eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
# calib_sha256: eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
arcene,l1_logistic,gb,none,k:4,k,,ece,0.22894387529032317,0.22022309940464022,0.23774139639065342,30,0.12384280572360865,3.997142928644934,0.11307102673759889,0.13486562191163512,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,4,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:64,k,,ece,0.143065537548608,0.13705510855918893,0.1492628785851204,30,0.0379644679818935,1.4827564825270763,0.028668747446119577,0.04657283303182166,2.0489096641540527e-07,8.195638656616211e-07,True,True,False,64,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:8,k,,ece,0.2402611119437652,0.2292379363055426,0.2512958083621723,30,0.13516004237705065,3.6354843893684317,0.12208688211910568,0.14847874460509816,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,8,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,frac:1,frac,1.0,aurc,0.07532775578923166,0.07112104415133536,0.07988351867305606,30,,,,,,,False,False,False,10000,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:1,k,,aurc,0.43532994528540203,0.41843714505273577,0.4530280679205866,30,0.3600021894961703,6.9754982663475396,0.3424082784425387,0.3785027388584187,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,1,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:128,k,,aurc,0.12017092982211879,0.11344704275800035,0.12714203396340287,30,0.044843174032887116,1.959661478488008,0.036742523038555526,0.05276855347332647,1.30385160446167e-08,2.60770320892334e-08,True,True,False,128,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:16,k,,aurc,0.2241153732294076,0.2123111776517542,0.2362025080844859,30,0.14878761744017593,4.63943558702755,0.1374601763703562,0.16047509770209267,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,16,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:2,k,,aurc,0.4177928041061186,0.4023128445964613,0.4314731670054798,30,0.34246504831688696,8.749912489779025,0.3283720373757019,0.355539041096378,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,2,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:256,k,,aurc,0.1040360593507966,0.09807497621044131,0.11027310354549866,30,0.028708303561564952,1.3119905427326533,0.02100268670743868,0.03623938404448804,2.551823854446411e-07,2.551823854446411e-07,True,True,False,256,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:32,k,,aurc,0.15380631957494992,0.14591607551555352,0.1623065770698108,30,0.07847856378571821,2.7795962688521083,0.06851470519467362,0.08827351779984463,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,32,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:4,k,,aurc,0.3697228371561812,0.3553791530271722,0.3838953345989281,30,0.29439508136694964,7.072398286906311,0.2800642575659276,0.3085108733015484,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,4,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:64,k,,aurc,0.13002988837576523,0.1234417356377909,0.13619194306871307,30,0.054702132586533586,2.290621972274635,0.04610399255409063,0.06248624196514609,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,64,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:8,k,,aurc,0.3017246602748031,0.2879726308683253,0.3176915044866913,30,0.22639690448557148,5.069461032054965,0.2117155165773728,0.24261228871364265,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,8,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,frac:1,frac,1.0,net_benefit,0.3231029257508959,0.3191110691230773,0.3271382739406333,30,,,,,,,False,False,False,10000,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:1,k,,net_benefit,0.19205843265819295,0.18682746048263277,0.19713029375096217,30,-0.13104449309270294,-8.319311434271851,-0.13668898620690506,-0.12548672300992658,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,1,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
