dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
cleveland,rf_importance,rf,13,0.06902310258037256,0.11184409871703188,0.08120818388686765,0.3753346305790735,0.37853843364575046,0.17015023870901808,0.18220395419033408,0.15894137204259132,0.30280970624815545,0.2839065108225105
cleveland,rf_importance,rf,14,0.07883328318862967,0.1143966929357518,0.08783864980562496,0.3611442949285047,0.3627102827143648,0.21064229347106234,0.20834996186315044,0.19101330334426747,0.2718598661865648,0.25077609128000844
cleveland,rf_importance,rf,15,0.074109772115903,0.11181601660642268,0.08809895182816671,0.37725806618364505,0.3746902515678977,0.2186279759513588,0.24105390360140508,0.1975788712784969,0.2909910951215324,0.2578036543232766
cleveland,rf_importance,rf,16,0.07668924832283398,0.11801586008871165,0.08420747612649626,0.37874549781195754,0.3723391002949622,0.16769779569671514,0.20102594349359063,0.15466968855959434,0.27929841694471763,0.27322891949983424
cleveland,rf_importance,rf,17,0.08978191787949645,0.1337487254003249,0.09522814571752719,0.3659706160416567,0.35926562723772876,0.18938846828122058,0.20132544699190402,0.17135821018513087,0.30594580163310203,0.2825320786428958
cleveland,rf_importance,rf,18,0.08045621904505028,0.1205952697420018,0.09470667109301015,0.37432744060866385,0.36924509902140323,0.13979124227332412,0.1364109828401136,0.12213253789195594,0.34994348079298765,0.3241032015921933
cleveland,rf_importance,rf,19,0.07455105996879328,0.1323562589760483,0.09088466711284052,0.3665727312591764,0.3676550659279132,0.13912520706559714,0.15352454961184403,0.13357171091852732,0.34748302593225205,0.3396723818595834
cleveland,rf_importance,rf,20,0.06989215083290559,0.11213841615953997,0.08298293887868781,0.3878586435212941,0.38053899364119503,0.17994141095233132,0.21299738261611195,0.17438141777626037,0.316106684182341,0.285947701737006
cleveland,rf_importance,rf,21,0.07118454732232644,0.1279366651649488,0.08852517313525218,0.40546686680253624,0.3915554726329797,0.17798935297643853,0.21096862228337157,0.16085275306943694,0.285465679076108,0.2758663909802441
cleveland,rf_importance,rf,22,0.0729328402623364,0.11107946571865734,0.08612207878496574,0.38472027153696,0.3831740364892921,0.17076237361516144,0.1956795911012746,0.15418982381147842,0.30871366995250316,0.28158025694377115
cleveland,rf_importance,rf,23,0.0772529554394831,0.12360826481454981,0.0887776834017059,0.3861657458754355,0.37459088044324806,0.14654869940385096,0.18079969178411848,0.13897973445755082,0.32844139821120955,0.29920438993058346
cleveland,rf_importance,rf,24,0.08242336726031907,0.13128473636411608,0.09444522835817622,0.36548748796250274,0.34955744400404326,0.18523537433825432,0.19967828095638937,0.16739841025368235,0.28553425368285845,0.2533207364910917
