dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
diabetes130,rf_importance,rf,20,0.07810213871648844,0.09361500863295225,0.08198046430918106,0.003400391571794259,0.0015089082474415434,0.10814908536650472,0.11355896565430362,0.09986088715025537,0.0013661252566122002,-0.010869081312995355
diabetes130,rf_importance,rf,21,0.07838436162437182,0.09410589368120888,0.08241648856771844,0.0033726831039339825,0.001442453807773345,0.10941910978132466,0.11376531020269044,0.10022450451530657,0.0011177313150861085,-0.010679899416416404
diabetes130,rf_importance,rf,22,0.07808690347294718,0.09384371638248717,0.08213212096290864,0.003409831787175074,0.0015083490660328836,0.10970853612337288,0.11408951413736595,0.10059751587807696,0.0009085092143779515,-0.010958952962729921
diabetes130,rf_importance,rf,23,0.07811891681686081,0.09386874339406717,0.08222407317124841,0.0034292793145215632,0.0015817491661180023,0.10877297713213366,0.11396320718304598,0.10023237378639552,0.0013004631675989661,-0.01081294332564286
diabetes130,rf_importance,rf,24,0.07854279950246089,0.09416012434953663,0.08244130086621762,0.00327155189275217,0.0012524265274895833,0.10897533753056356,0.11364692474441683,0.10015052165995918,0.0011500192211418702,-0.010966626992988567
diabetes130,rf_importance,rf,25,0.07978980637891514,0.09360487259113164,0.08307650930239166,0.0031907718492541703,0.0013205381061913658,0.10857629337274505,0.11223539794846131,0.09917691731378815,0.0012227815319637138,-0.010409373705579159
diabetes130,rf_importance,rf,26,0.07800258498148015,0.09365365675321248,0.08229903782765456,0.003430983528791999,0.001483557288956293,0.10825628808930868,0.1120646384981644,0.0994774280655943,0.0012835511828669466,-0.010536999001937138
diabetes130,rf_importance,rf,27,0.0783173838383629,0.09383349021230714,0.08213425274896062,0.0032098524439929284,0.0013644839910619676,0.10804092817202342,0.1128515734113314,0.09938025034430856,0.0012198121246253164,-0.01078559649225202
diabetes130,rf_importance,rf,28,0.07786253669776924,0.09426001403856854,0.08193043738079367,0.003358203977048753,0.0015508473389964682,0.10802733661396041,0.11292128917692297,0.0994699527987591,0.0012497897868324083,-0.010584142115430722
diabetes130,rf_importance,rf,29,0.07894948848308142,0.093893092244624,0.0822784575960373,0.0033475949553422044,0.0015655025504540704,0.10736895269845076,0.11190453969184314,0.09929536565084107,0.0010967854810773063,-0.010798593008063104
diabetes130,l1_logistic,logistic,0,0.07398993051843251,0.09057887361902783,0.07783326921937939,0.003955797517710116,0.004627697767913457,0.0750953179454123,0.09058388542558615,0.07871480863286107,0.003852402045238096,0.004612257767641632
diabetes130,l1_logistic,logistic,1,0.07385779260516204,0.09056338158918205,0.07774858891018742,0.003979018521052599,0.0046005975535345495,0.07610228244842275,0.09056595661047992,0.07936810483508148,0.0038007994960692786,0.004591354379612586
diabetes130,l1_logistic,logistic,2,0.0739301944030479,0.09053626886101893,0.07766050008801391,0.003948206500444117,0.004624508363739621,0.07522525529187749,0.09053985602843312,0.0785763951916659,0.003834492141013545,0.004591329687263366
diabetes130,l1_logistic,logistic,3,0.07382854341564418,0.09060112407235409,0.07767390674219025,0.003993141130722044,0.004652446523312374,0.07614471086396277,0.0906063404526509,0.07925056731801297,0.00373209171309171,0.004577056806818264
