kept_features,method,classifier,rep,auroc_full,auroc_red,auroc_penalty
100,rf_importance,rf,21,0.8954951298701298,0.8795657467532467,0.015929383116883078
100,rf_importance,rf,22,0.8959517045454546,0.8920454545454546,0.00390625
100,rf_importance,rf,23,0.8861607142857143,0.8655133928571429,0.020647321428571397
100,rf_importance,rf,24,0.8888494318181819,0.8634334415584417,0.025415990259740173
100,rf_importance,rf,25,0.917765827922078,0.8834212662337663,0.03434456168831168
100,rf_importance,rf,26,0.8978794642857142,0.8834212662337663,0.014458198051947924
100,rf_importance,rf,27,0.9223315746753247,0.8833705357142857,0.038961038961038974
100,rf_importance,rf,28,0.9197950487012988,0.9098011363636365,0.009993912337662336
100,rf_importance,rf,29,0.8948356331168832,0.9081777597402597,-0.013342126623376527
100,l1_logistic,logistic,0,0.8818993506493505,0.8712459415584416,0.01065340909090895
100,l1_logistic,logistic,1,0.8801745129870131,0.8784496753246753,0.0017248376623377748
100,l1_logistic,logistic,2,0.8691152597402598,0.8648538961038962,0.0042613636363636465
100,l1_logistic,logistic,3,0.883015422077922,0.869622564935065,0.013392857142857095
100,l1_logistic,logistic,4,0.8812905844155844,0.8780438311688312,0.0032467532467531646
100,l1_logistic,logistic,5,0.9056412337662336,0.898234577922078,0.007406655844155674
100,l1_logistic,logistic,6,0.8563311688311688,0.8399959415584416,0.016335227272727182
100,l1_logistic,logistic,7,0.8972199675324676,0.890523538961039,0.006696428571428603
100,l1_logistic,logistic,8,0.8990462662337663,0.8937702922077922,0.005275974025974017
100,l1_logistic,logistic,9,0.8874797077922078,0.8803774350649349,0.007102272727272818
100,l1_logistic,logistic,10,0.9072646103896103,0.8936688311688311,0.013595779220779147
100,l1_logistic,logistic,11,0.9110186688311688,0.9019886363636362,0.009030032467532534
100,l1_logistic,logistic,12,0.8727678571428573,0.8548092532467533,0.01795860389610404
100,l1_logistic,logistic,13,0.8957995129870131,0.895799512987013,1.1102230246251565e-16
100,l1_logistic,logistic,14,0.8599837662337663,0.8513595779220781,0.008624188311688208
100,l1_logistic,logistic,15,0.8831168831168831,0.8828125000000001,0.00030438311688296693
100,l1_logistic,logistic,16,0.8848417207792207,0.8606939935064934,0.024147727272727293
100,l1_logistic,logistic,17,0.8735795454545455,0.8572443181818182,0.016335227272727293
100,l1_logistic,logistic,18,0.8740868506493508,0.8633319805194805,0.010754870129870309
100,l1_logistic,logistic,19,0.8874797077922078,0.8654626623376623,0.022017045454545414
100,l1_logistic,logistic,20,0.8937702922077921,0.8759131493506493,0.017857142857142794
100,l1_logistic,logistic,21,0.8665787337662337,0.8623173701298701,0.0042613636363636465
100,l1_logistic,logistic,22,0.8990462662337662,0.8995535714285714,-0.0005073051948052409
100,l1_logistic,logistic,23,0.8776379870129871,0.8745941558441558,0.0030438311688313346
100,l1_logistic,logistic,24,0.9082792207792207,0.8950892857142857,0.013189935064935043
100,l1_logistic,logistic,25,0.9015827922077922,0.8805803571428571,0.021002435064935154
100,l1_logistic,logistic,26,0.8548092532467533,0.8526785714285715,0.0021306818181817677
100,l1_logistic,logistic,27,0.8633319805194806,0.8535917207792207,0.009740259740259827
100,l1_logistic,logistic,28,0.8966112012987013,0.8796672077922079,0.01694399350649345
100,l1_logistic,logistic,29,0.9023944805194806,0.882913961038961,0.019480519480519543
100,l1_logistic,rf,0,0.885551948051948,0.8681006493506492,0.0174512987012988
100,l1_logistic,rf,1,0.8792613636363636,0.853997564935065,0.02526379870129869
100,l1_logistic,rf,2,0.9104099025974026,0.9121854707792207,-0.0017755681818181213
100,l1_logistic,rf,3,0.9208603896103896,0.9301440746753247,-0.009283685064935043
100,l1_logistic,rf,4,0.9221793831168832,0.9133015422077922,0.00887784090909094
100,l1_logistic,rf,5,0.9116274350649352,0.9062499999999999,0.005377435064935265
100,l1_logistic,rf,6,0.883979301948052,0.84375,0.040229301948051965
100,l1_logistic,rf,7,0.9090909090909091,0.9005681818181819,0.008522727272727182
100,l1_logistic,rf,8,0.9010247564935066,0.899705762987013,0.0013189935064935598
100,l1_logistic,rf,9,0.9123376623376623,0.9151785714285715,-0.0028409090909091717
100,l1_logistic,rf,10,0.9045758928571429,0.8984375,0.006138392857142905
100,l1_logistic,rf,11,0.9184760551948051,0.8977272727272727,0.020748782467532423
100,l1_logistic,rf,12,0.924411525974026,0.8935166396103896,0.030894886363636354
100,l1_logistic,rf,13,0.9149756493506492,0.8861099837662338,0.02886566558441539
100,l1_logistic,rf,14,0.88671875,0.8738839285714286,0.012834821428571397
100,l1_logistic,rf,15,0.898234577922078,0.8983867694805194,-0.00015219155844148347
100,l1_logistic,rf,16,0.9004159902597402,0.8727678571428572,0.027648133116882967
100,l1_logistic,rf,17,0.8940746753246753,0.8858563311688312,0.008218344155844104
100,l1_logistic,rf,18,0.908887987012987,0.8989448051948051,0.009943181818181879
100,l1_logistic,rf,19,0.9095982142857142,0.9117288961038961,-0.0021306818181818787
100,l1_logistic,rf,20,0.8828632305194805,0.8792613636363636,0.003601866883116811
100,l1_logistic,rf,21,0.8862621753246753,0.8921976461038961,-0.005935470779220742
100,l1_logistic,rf,22,0.904880275974026,0.9068080357142857,-0.0019277597402597157
100,l1_logistic,rf,23,0.8988433441558442,0.8886465097402597,0.0101968344155845
100,l1_logistic,rf,24,0.9086850649350648,0.8952414772727272,0.013443587662337664
100,l1_logistic,rf,25,0.9229910714285714,0.8955965909090909,0.027394480519480457
100,l1_logistic,rf,26,0.8942775974025974,0.861911525974026,0.0323660714285714
100,l1_logistic,rf,27,0.9291801948051948,0.8943790584415584,0.034801136363636354
