method,frac,k_features,n_features,classifier,calibrate,seed,accuracy,auroc,brier,ece,aurc,auroc_gap,ece_gap,net_benefit,net_benefit_gap,conformal_efficiency,conformal_coverage,conformal_coverage_gap,selective_ece,dataset,rep,calib_sha256
mutual_info,0.5,6,12,logistic,none,3798171109,0.8415841584158416,0.8952667134585014,0.12149366294273183,0.05889533081151732,0.08515667510136475,0.021202644291889006,0.012157422398521411,0.35154314423469396,0.26458234270481185,1.155115511551155,0.900990099009901,0.0546491842658392,0.04656685748208807,cleveland,10,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,3798171109,0.8184818481848185,0.8668406738024215,0.1395305853122579,0.06412520796913714,0.11686928945487565,0.04200355962369695,0.011226136327908184,0.3402383991831983,0.25651909756840474,1.2343234323432344,0.900990099009901,0.0546491842658392,0.038357269593153255,cleveland,10,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,3798171109,0.7986798679867987,0.8454114756974909,0.14890985225705003,0.08486381357482847,0.1387630664250085,0.0003051106025933059,0.026828626094872313,0.327359987264336,0.2828347631544138,1.306930693069307,0.9042904290429042,0.03463116805124611,0.06522684186851443,cleveland,10,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,2743949955,0.8250825082508251,0.885813300579049,0.13030046326346006,0.06124331246999207,0.08630593646975494,0.03273582506992123,0.008548231628886793,0.34257542489163934,0.2734043419823372,1.1815181518151816,0.900990099009901,0.03948553698328494,0.04763629342161328,cleveland,11,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,2743949955,0.8250825082508251,0.8913405860677311,0.12637374116111388,0.0505901041076183,0.08319245788289001,0.02975972540045757,0.027870486652140175,0.348190740378559,0.27173490844172155,1.1947194719471947,0.900990099009901,0.0546491842658392,0.03948813442835022,cleveland,11,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.5,6,12,logistic,none,2743949955,0.8118811881188119,0.8850456220389542,0.13113566827529316,0.05580685757516853,0.09297704507425762,0.03398296465802175,0.041445817103726676,0.3448346867217398,0.25714207817844137,1.165016501650165,0.900990099009901,0.03948553698328494,0.038021808969890526,cleveland,11,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,2743949955,0.8151815181518152,0.8699552553079488,0.1401054632874386,0.04202950864409905,0.10958399601026439,0.018127383676582953,0.03530262713156225,0.33759520590904585,0.26552972057691915,1.2541254125412542,0.900990099009901,0.03948553698328494,0.038543725726910186,cleveland,11,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,2743949955,0.7755775577557755,0.8432619757852255,0.15703459270984152,0.079082673859157,0.15277966464902878,0.04316170861937463,0.0006224146706555606,0.3251874833573174,0.2675026050018914,1.3135313531353134,0.9042904290429042,0.03463116805124611,0.07076693351407841,cleveland,11,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,838298918,0.8382838283828383,0.886646780136866,0.1290471086557609,0.06614642286188471,0.0802815280603953,0.028909229595728392,0.0048453689689160195,0.34410175021476364,0.2659847986566386,1.2145214521452146,0.900990099009901,0.03948553698328494,0.05339628646069823,cleveland,12,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,838298918,0.8481848184818482,0.8920863309352517,0.1255993542134067,0.06442993461203979,0.07785731991677516,0.034983473175692836,0.010736877734219719,0.3457556771499533,0.2616631556663255,1.188118811881188,0.900990099009901,0.0546491842658392,0.04461850401801633,cleveland,12,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
