# STATUS: validated  (REPS=30)
# calibration_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calib_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
arrhythmia,l1_logistic,gb,none,k:2,k,,brier,0.25644943748481125,0.25202780770285926,0.26178932050087134,30,0.030437194080290147,1.9708586204551368,0.025027381128616577,0.036208786599274026,3.725290298461914e-09,2.60770320892334e-08,True,True,False,2,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:256,k,,brier,0.22410667303737372,0.21884643781339996,0.22971072136992468,30,-0.0019055703671474096,-0.19392601077547097,-0.005539029893446239,0.0015113080958668171,0.3598779272288084,0.3598779272288084,False,False,False,256,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:32,k,,brier,0.2490304632889809,0.2424224456164666,0.2563267448089468,30,0.02301821988445979,1.328835189182421,0.01723064046018889,0.029107866665044665,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,32,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:4,k,,brier,0.263702482077801,0.2570751355462248,0.2709430665304712,30,0.03769023867327989,1.842443384428473,0.03089193977708187,0.04554209214543579,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,4,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:64,k,,brier,0.24585723038028873,0.23853319338869175,0.25367210604012086,30,0.019844986975767597,0.9789954415088147,0.01282759719319139,0.026966552331354456,2.0798295736312866e-05,6.23948872089386e-05,True,True,False,64,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:8,k,,brier,0.26297856686666066,0.2547715803685187,0.27180833054661996,30,0.03696632346213955,1.5516793645658626,0.028759679529969516,0.04544482436546155,5.587935447692871e-09,3.3527612686157227e-08,True,True,False,8,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.25,frac,0.25,ece,0.19935235341852295,0.1893187460983432,0.20965494933145332,30,0.014907586271579083,0.4919955606768824,0.003990022808504338,0.025342903933199545,0.00577649287879467,0.012095382437109947,True,True,False,70,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.33,frac,0.33,ece,0.2000685997385604,0.1892406890929012,0.21073422748383047,30,0.015623832591616512,0.6090282422843663,0.005935204243906359,0.023955683735016903,0.0008718203753232956,0.0034872815012931824,True,True,False,92,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.5,frac,0.5,ece,0.19747227004025444,0.18885130383740475,0.20633477800930336,30,0.013027502893310608,0.5469054502536888,0.004287250602570414,0.02145128636666656,0.004031794145703316,0.012095382437109947,True,True,False,140,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.75,frac,0.75,ece,0.2001710465296528,0.19004283444475126,0.21170752742795182,30,0.01572627938270901,0.5276148648972957,0.005511442270138221,0.026534338899770235,0.006639536470174789,0.012095382437109947,True,True,False,209,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
